vacancy_name,company_name,latitude,longitude,district,vacancy_url
Ведущий инженер ОВ и ВК,СП ООО Nazarov Rakhimbayev Group,41.304519,69.307036,Yashnabad,https://hh.ru/vacancy/127862308
DevOps Engineer,OCTO,NULL,NULL,Ташкент,https://hh.ru/vacancy/128006180
Product manager,CENTER FOR DIGITAL TECHNOLOGY AND INNOVATION,41.304648,69.32114,Yashnabad,https://hh.ru/vacancy/127660963
SQL/PL engineer,АКБ Агробанк,41.319508,69.253551,Shaykhantahur,https://hh.ru/vacancy/127921975
Кондитер-Пекарь,RESTO-RESTO,41.312207,69.275155,Yunusabad,https://hh.ru/vacancy/128700792
Product Manager — Loyalty & Engagement,TBC,NULL,NULL,Ташкент,https://hh.ru/vacancy/128686379
Специалист пентестов и аудитов / Pentester,ONESEC,NULL,NULL,Ташкент,https://hh.ru/vacancy/127183850
Специалист отдела кадров,ASIAN CHEMICAL GROUP,41.223134,69.331614,Bektemir,https://hh.ru/vacancy/127086708
Главный технолог кондитерских изделий,Candy gold,41.359521,69.239528,Almazar,https://hh.ru/vacancy/127037666
Full Stack Engineer,HAAS PLATFORM,NULL,NULL,Ташкент,https://hh.ru/vacancy/128308325
Администратор Компьюторного Клуба,SABNUR HOLDING,NULL,NULL,Ташкент,https://hh.ru/vacancy/128503290
Диджитал маркетолог,Первый Бит,41.301803,69.269352,Mirabad,https://hh.ru/vacancy/128547644
Менеджер по поддержке клиентов (Customer Support / Cloud / SaaS),ROMANOV MEHANICA GROUP XUSUSIY BANDLIK AGENTLIGI,41.341495,69.3366,Mirzo Ulugbek,https://hh.ru/vacancy/128669541
Графический дизайнер,SICHOU TRAVEL,41.28601,69.25377,Yakkasaray,https://hh.ru/vacancy/128654484
"""Soft collection"" бошқармаси Бошқарма бошлиғи ўринбосари",Xalq Banki,41.287772,69.217007,Chilanzar,https://hh.ru/vacancy/128559894
Администратор,RENESSANSSS -TA'LIM MAKTABI,41.324811,69.258285,Shaykhantahur,https://hh.ru/vacancy/128685981
Учитель арабского языка,Andalus school НОУ,41.369286,69.215938,Almazar,https://hh.ru/vacancy/128674246
BDM/Pre-sale/Менеджер по развитию бизнеса (Узбекистан),Ibsotech,NULL,NULL,Ташкент,https://hh.ru/vacancy/128511436
Медицинский представитель,Medical Online Services,41.283463,69.200074,Chilanzar,https://hh.ru/vacancy/127871008
Маркетолог,SBM Central group,41.27870406153038,69.32362445637808,Yashnabad,https://hh.ru/vacancy/127881229
Специалист по стандартизации (планировка и дизайн) дилерских центров,Toyota Uzbekistan (Summit Motors Central Asia),41.311144,69.279728,Yunusabad,https://hh.ru/vacancy/128659989
Менеджер по привлечению новых партнёров (курьерские услуги),СП ООО Fargo Parcel Service,41.21903,69.239169,Sergeli,https://hh.ru/vacancy/128707444
Финансист в частную школу,EDTECH ALLIANCE,41.333688,69.218004,Almazar,https://hh.ru/vacancy/128582364
DevOps-инженер,REALSOFT,41.332476,69.290175,Yunusabad,https://hh.ru/vacancy/128295132
Графический дизайнер,CHINOR MEDIA,41.32759,69.19585,Shaykhantahur,https://hh.ru/vacancy/128255992
Офис-менеджер,West End Consalting,41.299242,69.274733,Mirabad,https://hh.ru/vacancy/128626487
Senior Data Analyst,InFinBank,41.30812,69.2754,Mirabad,https://hh.ru/vacancy/122708826
Менеджер по кадровому делопроизводству,DAS MARKETING,41.300692,69.305464,Yashnabad,https://hh.ru/vacancy/128581031
Legal Counsel,FE LLC Huawei Tech Investment Tashkent,NULL,NULL,Ташкент,https://hh.ru/vacancy/128118415
Менеджер по продажам коммерческого оборудования для кондиционирования воздуха /CAC Sales Manager,Fersol,NULL,NULL,Ташкент,https://hh.ru/vacancy/128754402
Главный энергетик (Джизак),ROODELL,40.1203,67.82854,Ташкент,https://hh.ru/vacancy/128739344
3Д-Проектировщик,SHOMAQSUDOV N. U.,41.293186,69.241828,Yakkasaray,https://hh.ru/vacancy/128264662
Руководитель региональной службы по продажам,DATA EXCELLENCE GROUP,NULL,NULL,Ташкент,https://hh.ru/vacancy/128157606
Менеджер по персоналу,DESIGNER BRAND,41.366153,69.288558,Yunusabad,https://hh.ru/vacancy/127780794
Юниор Продукт-менеджер,Представительство Бионорика СЕ,41.35349,69.361582,Mirzo Ulugbek,https://hh.ru/vacancy/128621459
Project Manager,YURTAL,41.28965190191982,69.22531568409003,Chilanzar,https://hh.ru/vacancy/128418998
Consultant,OMEGA SOLUTION ONE,NULL,NULL,Ташкент,https://hh.ru/vacancy/122001797
Трейд-маркетолог,«UZUM TECHNOLOGIES»,41.278482,69.271562,Yakkasaray,https://hh.ru/vacancy/128612538
Менеджер по коммерческому развитию категории,ООО Нестле Фуд,41.294697,69.265804,Yakkasaray,https://hh.ru/vacancy/124555038
Эксперт по аналитике и исследованиям,UNITEL LLC,41.341379,69.335396,Mirzo Ulugbek,https://hh.ru/vacancy/128427834
Методолог по Информационной безопасности,HamkorBank,NULL,NULL,Ташкент,https://hh.ru/vacancy/128300535
Менеджер CRM в автобизнесе,ИП ООО GEELY AUTO WZ,41.2991,69.271355,Mirabad,https://hh.ru/vacancy/128764611
Главный технолог винодельного производства,ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,NULL,NULL,Ташкент,https://hh.ru/vacancy/128619306
SMM Manager / Content Coordinator,MY SAFAR AS,41.302426,69.268687,Mirabad,https://hh.ru/vacancy/128600933
Старший эксперт Департамента стратегии и эффективности работы с клиентами,Ipotekabank OTP Group,41.315133,69.2843,Mirzo Ulugbek,https://hh.ru/vacancy/127249296
Менеджер по продажам/Продавец консультант,ЧК ANGEL MEDIA,41.30465925446071,69.24844799999933,Chilanzar,https://hh.ru/vacancy/128722320
Системный администратор,BUYURSIN SOLUTIONS,41.292508049401846,69.22144294898797,Chilanzar,https://hh.ru/vacancy/128572104
Intern in Technology Risk,EY Uzbekistan,41.320707,69.300191,Mirzo Ulugbek,https://hh.ru/vacancy/128441887
Руководитель отдела продаж (производство алюминиевых профиль),ALU PROF TRADE,41.221784,69.14198,Ташкент,https://hh.ru/vacancy/128383112
Middle Product Designer,CLICK,NULL,NULL,Ташкент,https://hh.ru/vacancy/126969876
Системный администратор,ИП ООО AURUM GLOBAL GROUP,42.351559,64.233567,Ташкент,https://hh.ru/vacancy/128634228
Дизайнер - проектировщик- визуализатор построение мебели,PROGRESS RATTAN,41.364657,69.287696,Yunusabad,https://hh.ru/vacancy/128612002
Business Analyst (Crypto Operations),ASTERIUM,41.294717,69.278811,Mirabad,https://hh.ru/vacancy/128234891
Product Owner (Стратегия и продвижение кредитных продуктов),OPEN BANK AJ,41.315763,69.282683,Yunusabad,https://hh.ru/vacancy/128672544
Инженер-проектировщик ОВиК,Direct Cool,41.350789,69.244424,Almazar,https://hh.ru/vacancy/128560403
Специалист по исследованию жилищного и ипотечного рынка,Компания по рефинансированию ипотеки Узбекистана,41.336342,69.282432,Yunusabad,https://hh.ru/vacancy/128582586
Казначей,ASTERIUM,41.294717,69.278811,Mirabad,https://hh.ru/vacancy/128669785
Ассистент Генерального директора,PRIME PROPERTY,41.29723,69.281758,Mirabad,https://hh.ru/vacancy/128387707
Архитектор-конструктор,AXMEDOVA KAMOLAXON AVAZXONOVNA,NULL,NULL,Ташкент,https://hh.ru/vacancy/128608070
Геолог,Навоийский горно-металлургический комбинат,40.102003,65.364016,Ташкент,https://hh.ru/vacancy/127369564
DevOps-Engineer (Middle),APEX BANK,41.30246,69.285001,Mirabad,https://hh.ru/vacancy/128434452
Менеджер по продажам B2B,Национальный межбанковский процессинговый центр,41.305204,69.335199,Yashnabad,https://hh.ru/vacancy/128434608
HRBP Sales&Marketing Департаментов (HRBP по трансформации и развитию персонала Sales&Marketing),NATURAL JUICE,NULL,NULL,Ташкент,https://hh.ru/vacancy/126767592
Key Account Manager,Первый Бит,41.301803,69.269352,Mirabad,https://hh.ru/vacancy/128547604
Сетевой администратор,ISHONCH KREDIT SAVDO,NULL,NULL,Ташкент,https://hh.ru/vacancy/128529866
Финансовый менеджер,MIKA GROUP,NULL,NULL,Ташкент,https://hh.ru/vacancy/126637190
"Специалист по валидации и контролю фармацевтических процессов на завод ""LAXISAM PHARMACEUTICALS""",SORRENTO PHARM,41.357632,69.258159,Almazar,https://hh.ru/vacancy/128458843
Системный инженер по направлению Routing & Switching,Winncom Technologies CA,41.282338,69.264411,Yakkasaray,https://hh.ru/vacancy/112017560
Менеджер по продажам B2B,UNEX-GROUP,41.318459,69.314861,Mirzo Ulugbek,https://hh.ru/vacancy/128709837
Менеджер по закупкам,ИП ООО Alyans Distributions,41.299473,69.269837,Mirabad,https://hh.ru/vacancy/128137770
Бизнес-аналитик (начинающий),International Beverages Tashkent,41.216032,69.249275,Sergeli,https://hh.ru/vacancy/128464825
Product Manager / Product Owner CRM (FinTech / Hayot Bank),PROHR,NULL,NULL,Ташкент,https://hh.ru/vacancy/128657234
Системный/Бизнес аналитик,АКБ Тенге Банк,41.315039,69.321158,Yashnabad,https://hh.ru/vacancy/128729937
Главный инженер производства (Производство металлопродукции),ANCOR Uzbekistan,NULL,NULL,Ташкент,https://hh.ru/vacancy/128569813
Офис-менеджер,CCL Life Sciences DMCC,41.303138,69.267906,Mirabad,https://hh.ru/vacancy/128676641
Аналитик по продажам (Бизнес аналитик),DAMIRA BEVERAGES ENTERPRISE,41.298016,69.280554,Mirabad,https://hh.ru/vacancy/127536848
Маркетолог,BAHOR GULLARI,41.401704252580785,69.24377390709157,Ташкент,https://hh.ru/vacancy/128610658
Аналитик по потерям,BOSTON OIL TRADE (Uztobacco),41.27723115601255,69.33255854365481,Yashnabad,https://hh.ru/vacancy/128158413
PR-менеджер,Технологический парк программных продуктов и информационных технологий,41.342666,69.337858,Mirzo Ulugbek,https://hh.ru/vacancy/128118360
Бухгалтер,СП УЗБАТ А.О.,41.333018,69.281066,Yunusabad,https://hh.ru/vacancy/125470401
Руководитель отдела продаж,BTS Express Cargo Servis,41.264094,69.240813,Yakkasaray,https://hh.ru/vacancy/128554700
Сетевой инженер (г. Ташкент),CLICK,NULL,NULL,Ташкент,https://hh.ru/vacancy/127994407
Бренд-менеджер,ТМ N’MEDOV HOLDING,41.35803,69.26443,Almazar,https://hh.ru/vacancy/127593314
Механик-наладчик (упаковочно-сборочного оборудования),HEALTH LINE,41.217063,69.190597,Yangi hayot,https://hh.ru/vacancy/122434424
Модератор соцсети / Менеджер контента,OOO TELECONTACT,41.322773374959574,69.2828220552249,Yunusabad,https://hh.ru/vacancy/128557301
Office Manager/Офис менеджер,Fersol,41.31114,69.27973,Yunusabad,https://hh.ru/vacancy/127874774
Продавец-консультант,NURA-HIGH-TECHNOLOGIES,41.24589,69.34431,Yashnabad,https://hh.ru/vacancy/126312618
DevOps-инженер,HamkorBank,41.353063,69.23845,Almazar,https://hh.ru/vacancy/128561180
Материальный бухгалтер,ARKAN,NULL,NULL,Ташкент,https://hh.ru/vacancy/128711318
Инженер-конструктор,libinvest,41.265727,69.190237,Chilanzar,https://hh.ru/vacancy/128472645
"Начальник отдела маркетинга (FMCG, Ташкент)",NATURAL JUICE,NULL,NULL,Ташкент,https://hh.ru/vacancy/128175804
System architect,ROMANOV MEHANICA GROUP XUSUSIY BANDLIK AGENTLIGI,41.341495,69.3366,Mirzo Ulugbek,https://hh.ru/vacancy/128633561
Региональный менеджер,New Retail ТМ SCHIEVER UZBEKISTAN,NULL,NULL,Ташкент,https://hh.ru/vacancy/128620989
Senior Data Scientist,ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,NULL,NULL,Ташкент,https://hh.ru/vacancy/128313351
Начинающий специалист,«UZUM TECHNOLOGIES»,41.314537,69.236564,Shaykhantahur,https://hh.ru/vacancy/126481482
Начальник инспекторской службы,STREETPARK SYSTEMS,41.299954,69.256677,Yakkasaray,https://hh.ru/vacancy/128377687
Начальник службы внутреннего аудита,Узавтосаноат,41.305983,69.278075,Mirabad,https://hh.ru/vacancy/128011587
Начальник отдела методологии учета Управления Бухучета и отчетности,АКБ Тенге Банк,41.315039,69.321158,Yashnabad,https://hh.ru/vacancy/128697030
Менеджер по маркетингу B2B,ITGLOBAL.COM,41.304479,69.267834,Mirabad,https://hh.ru/vacancy/128327722
"ATM, Kiosk, POS Supervisor",TBC,41.321757,69.284336,Yunusabad,https://hh.ru/vacancy/127615285
Инженер-конструктор,ARCHIQUAD,41.32230428053958,69.26454322985757,Shaykhantahur,https://hh.ru/vacancy/128692870
